ID,duration,wav,spk_id,wrd
MC04_1_0386_wav_arrayMic,1.2,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0386.wav,MC04,AT
MC04_1_0387_wav_arrayMic,1.2,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0387.wav,MC04,CHOP
MC04_1_0388_wav_arrayMic,1.35,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0388.wav,MC04,SEEDS
MC04_1_0389_wav_arrayMic,1.8,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0389.wav,MC04,SEEDS
MC04_1_0390_wav_arrayMic,1.65,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0390.wav,MC04,YES
MC04_1_0391_wav_arrayMic,2.55,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0391.wav,MC04,YOU WANT HIM TO DO WELL
MC04_1_0392_wav_arrayMic,1.35,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0392.wav,MC04,HAND
MC04_1_0393_wav_arrayMic,1.2,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0393.wav,MC04,SIN
MC04_1_0394_wav_arrayMic,1.35,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0394.wav,MC04,SPIT
MC04_1_0395_wav_arrayMic,1.35,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0395.wav,MC04,RED
MC04_1_0396_wav_arrayMic,2.25,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0396.wav,MC04,YOU CAN RIDE STAGECOACH
MC04_1_0397_wav_arrayMic,1.65,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0397.wav,MC04,TANGO
MC04_1_0398_wav_arrayMic,1.2,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0398.wav,MC04,NOD
MC04_1_0399_wav_arrayMic,1.35,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0399.wav,MC04,DEAD
MC04_1_0400_wav_arrayMic,2.7,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0400.wav,MC04,THE PAIR OF SHOES WAS NEW
MC04_1_0401_wav_arrayMic,1.5,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0401.wav,MC04,DREAD
MC04_1_0402_wav_arrayMic,3.6,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0402.wav,MC04,THOSE MUSICIANS HARMONIZE MARVELOUSLY
MC04_1_0403_wav_arrayMic,1.8,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0403.wav,MC04,DOWN
MC04_1_0404_wav_arrayMic,1.5,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0404.wav,MC04,WALK
MC04_1_0405_wav_arrayMic,3.15,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0405.wav,MC04,SOME HOTELS ARE AVAILABLE NEARBY
MC04_1_0406_wav_arrayMic,1.65,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0406.wav,MC04,LIQUOR
MC04_1_0407_wav_arrayMic,1.8,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0407.wav,MC04,SELL
MC04_1_0408_wav_arrayMic,1.5,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0408.wav,MC04,YANKEE
MC04_1_0409_wav_arrayMic,1.8,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0409.wav,MC04,BED
MC04_1_0410_wav_arrayMic,1.35,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0410.wav,MC04,BEST
MC04_1_0411_wav_arrayMic,1.35,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0411.wav,MC04,SHEET
MC04_1_0412_wav_arrayMic,1.5,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0412.wav,MC04,YES
MC04_1_0413_wav_arrayMic,1.5,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0413.wav,MC04,ZULU
MC04_1_0414_wav_arrayMic,1.5325,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0414.wav,MC04,NICE
MC04_1_0415_wav_arrayMic,3.45,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0415.wav,MC04,ALTHOUGH ALWAYS ALONE WE SURVIVE
MC04_1_0416_wav_arrayMic,1.35,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0416.wav,MC04,AND
MC04_1_0417_wav_arrayMic,4.5,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0417.wav,MC04,HE REALLY CRUCIFIED HIM HE NAILED IT FOR A YARD LOSS
MC04_1_0418_wav_arrayMic,2.4,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0418.wav,MC04,WE BOUGHT A BROWN CHAIR
MC04_1_0419_wav_arrayMic,1.35,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0419.wav,MC04,CHIP
MC04_1_0420_wav_arrayMic,1.35,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0420.wav,MC04,VICTOR
MC04_1_0421_wav_arrayMic,4.0866875,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0421.wav,MC04,PEOPLE WHO VALUE THEMSELVES ARE LIFE'S WINNERS
MC04_1_0422_wav_arrayMic,1.35,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0422.wav,MC04,NO
MC04_1_0423_wav_arrayMic,1.35,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0423.wav,MC04,MEAT
MC04_1_0424_wav_arrayMic,2.7,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0424.wav,MC04,GET A CALICO CAT TO KEEP
MC04_1_0425_wav_arrayMic,1.8,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0425.wav,MC04,XRAY
MC04_1_0426_wav_arrayMic,1.5,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0426.wav,MC04,REST
MC04_1_0427_wav_arrayMic,0.75,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0427.wav,MC04,SAID
MC04_1_0428_wav_arrayMic,1.5,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0428.wav,MC04,ZIP
MC04_1_0429_wav_arrayMic,3.15,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0429.wav,MC04,I'M WILLING TO EXPERIMENT FOR THE FIRST TIME
MC04_1_0430_wav_arrayMic,1.35,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0430.wav,MC04,KNOT
MC04_1_0431_wav_arrayMic,1.35,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0431.wav,MC04,SING
MC04_1_0432_wav_arrayMic,1.65,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0432.wav,MC04,TIN
MC04_1_0433_wav_arrayMic,1.65,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0433.wav,MC04,TIN
MC04_1_0434_wav_arrayMic,1.65,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0434.wav,MC04,HAND
MC04_1_0435_wav_arrayMic,1.5,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0435.wav,MC04,FOUR
MC04_1_0436_wav_arrayMic,3.6,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0436.wav,MC04,EACH ONE VOLUNTEERED TO JUMP FIRST
MC04_1_0437_wav_arrayMic,1.35,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0437.wav,MC04,QUICKER
MC04_1_0438_wav_arrayMic,1.65,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0438.wav,MC04,NUT
MC04_1_0439_wav_arrayMic,5.4,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0439.wav,MC04,THE PROSPECT OF CUTTING BACK SPENDING IS AN UNPLEASANT ONE FOR ANY GOVERNOR
MC04_1_0440_wav_arrayMic,2.4,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0440.wav,MC04,WE HAVE AN EXCELLENT TEAM
MC04_1_0441_wav_arrayMic,3.0,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0441.wav,MC04,A GOOD ATTITUDE IS UNBEATABLE
MC04_1_0442_wav_arrayMic,1.5,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0442.wav,MC04,BITTER
MC04_1_0443_wav_arrayMic,1.35,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0443.wav,MC04,LOCK
MC04_1_0444_wav_arrayMic,2.7,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0444.wav,MC04,DID DAD DO ACADEMIC BIDDING?
MC04_1_0445_wav_arrayMic,3.6,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0445.wav,MC04,DID DAD DO ACADEMIC BIDDING?
MC04_1_0446_wav_arrayMic,3.15,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0446.wav,MC04,THEN WE'D REALLY HAVE SOMEPLACE TO GO
MC04_1_0447_wav_arrayMic,1.35,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0447.wav,MC04,WIT
MC04_1_0448_wav_arrayMic,1.5,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0448.wav,MC04,SLICKER
MC04_1_0449_wav_arrayMic,1.35,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0449.wav,MC04,WHISKY
MC04_1_0450_wav_arrayMic,1.5,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0450.wav,MC04,BREAD
MC04_1_0451_wav_arrayMic,1.65,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0451.wav,MC04,FORK
MC04_1_0452_wav_arrayMic,1.65,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0452.wav,MC04,KNOT
MC04_1_0453_wav_arrayMic,2.55,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0453.wav,MC04,THE HOTEL OWNER SHRUGGED
MC04_1_0454_wav_arrayMic,1.5,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0454.wav,MC04,SIP
MC04_1_0455_wav_arrayMic,3.75,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0455.wav,MC04,WHITE-CAPPED WAVES COVERED THE ENTIRE BAY
MC04_1_0456_wav_arrayMic,1.65,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0456.wav,MC04,UNIFORM
MC04_1_0457_wav_arrayMic,1.05,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0457.wav,MC04,NEST
MC04_1_0458_wav_arrayMic,1.5,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0458.wav,MC04,ROCK
MC04_1_0459_wav_arrayMic,1.35,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0459.wav,MC04,FLICKER
MC04_1_0460_wav_arrayMic,1.35,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0460.wav,MC04,SIT
MC04_1_0461_wav_arrayMic,1.35,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0461.wav,MC04,ROCK
MC04_1_0462_wav_arrayMic,1.5,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0462.wav,MC04,LEFT
MC04_1_0463_wav_arrayMic,1.5,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0463.wav,MC04,SHOOT
MC04_1_0464_wav_arrayMic,1.5,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0464.wav,MC04,SIERRA
MC04_1_0465_wav_arrayMic,1.2,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0465.wav,MC04,ONE
MC04_1_0466_wav_arrayMic,4.2,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0466.wav,MC04,BEG THAT GUARD FOR ONE GALLON OF GAS
MC04_1_0467_wav_arrayMic,5.1,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0467.wav,MC04,TRAVEL IS ABOUT THE ONLY LEISURE WE HAVE
MC04_1_0468_wav_arrayMic,3.0,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0468.wav,MC04,PLEASE OPEN THE WINDOW QUICKLY
MC04_1_0469_wav_arrayMic,1.95,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0469.wav,MC04,SAND
MC04_1_0470_wav_arrayMic,3.0,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0470.wav,MC04,THIS IS A GOOD PLACE THOUGH SMALL
MC04_1_0471_wav_arrayMic,3.45,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0471.wav,MC04,MOST YOUNG RISE EARLY EVERY MORNING
MC04_1_0472_wav_arrayMic,3.3,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0472.wav,MC04,HE IS DEFINITELY A NOTCH ABOVE US
MC04_1_0473_wav_arrayMic,1.65,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0473.wav,MC04,NED
MC04_1_0474_wav_arrayMic,1.35,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0474.wav,MC04,GLITTER
MC04_1_0475_wav_arrayMic,1.2,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0475.wav,MC04,SINK
MC04_1_0476_wav_arrayMic,1.2,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0476.wav,MC04,TREAD
MC04_1_0477_wav_arrayMic,1.35,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0477.wav,MC04,A
MC04_1_0479_wav_arrayMic,1.35,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0479.wav,MC04,SITTER
MC04_1_0480_wav_arrayMic,0.9,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0480.wav,MC04,UP
MC04_1_0481_wav_arrayMic,1.5,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0481.wav,MC04,UP
MC04_1_0482_wav_arrayMic,1.35,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0482.wav,MC04,DRESS
MC04_1_0483_wav_arrayMic,1.5,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0483.wav,MC04,WITCH
MC04_1_0484_wav_arrayMic,1.35,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0484.wav,MC04,TICKER
MC04_1_0485_wav_arrayMic,3.6,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0485.wav,MC04,THE OWNERS REGULARLY LOOK FOR PLUMBING LEAKS
MC04_1_0486_wav_arrayMic,3.75,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0486.wav,MC04,IT'S FUN TO ROAST MARSHMALLOWS ON A GAS BURNER
MC04_1_0487_wav_arrayMic,1.5,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0487.wav,MC04,TWO
MC04_1_0488_wav_arrayMic,1.2,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0488.wav,MC04,RIGHT
MC04_1_0489_wav_arrayMic,1.35,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0489.wav,MC04,WICKED
MC04_1_0490_wav_arrayMic,1.2,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0490.wav,MC04,IN
MC04_1_0491_wav_arrayMic,3.6,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0491.wav,MC04,NOBODY REALLY EXPECTS TO EVACUATE
MC04_1_0492_wav_arrayMic,1.65,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0492.wav,MC04,SICKER
MC04_1_0493_wav_arrayMic,2.85,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0493.wav,MC04,THE WAIT FOR WORK CAN BE VERY LONG
MC04_1_0494_wav_arrayMic,2.7,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0494.wav,MC04,HE TOOK ME OUT ONE DAY
MC04_1_0495_wav_arrayMic,1.5,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0495.wav,MC04,WICKER
MC04_1_0497_wav_arrayMic,1.5,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0497.wav,MC04,SIN
MC04_1_0498_wav_arrayMic,2.85,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0498.wav,MC04,ONLY LAWYERS LOVE MILLIONAIRES
MC04_1_0499_wav_arrayMic,1.5,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0499.wav,MC04,ROMEO
MC04_1_0500_wav_arrayMic,1.35,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0500.wav,MC04,HIM
MC04_1_0501_wav_arrayMic,1.35,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0501.wav,MC04,LITTER
MC04_1_0502_wav_arrayMic,1.35,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0502.wav,MC04,HAM
MC04_1_0503_wav_arrayMic,2.85,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0503.wav,MC04,BEING ABLE TO DANCE CAN HELP TOO
MC04_1_0504_wav_arrayMic,1.35,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0504.wav,MC04,SHIP
MC04_1_0505_wav_arrayMic,3.45,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0505.wav,MC04,HELP GREG TO PICK A PECK OF POTATOES
MC04_1_0506_wav_arrayMic,1.5,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0506.wav,MC04,SHELL
MC04_1_0508_wav_arrayMic,1.35,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0508.wav,MC04,DICE
MC04_1_0509_wav_arrayMic,1.2,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0509.wav,MC04,NEAT
MC04_1_0510_wav_arrayMic,2.7,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0510.wav,MC04,BIBLICAL SCHOLARS ARGUE HISTORY
MC04_1_0511_wav_arrayMic,1.2,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0511.wav,MC04,CHOP
MC04_1_0512_wav_arrayMic,1.2,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0512.wav,MC04,WISE
MC04_1_0513_wav_arrayMic,1.35,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0513.wav,MC04,SHRED
MC04_1_0514_wav_arrayMic,1.2,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0514.wav,MC04,SKETCH
MC04_1_0516_wav_arrayMic,1.5,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0516.wav,MC04,REAP
MC04_1_0517_wav_arrayMic,1.2,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0517.wav,MC04,STEAK
MC04_1_0518_wav_arrayMic,2.55,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0518.wav,MC04,A QUICK TOUCHDOWN RESULTED
MC04_1_0519_wav_arrayMic,1.5,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0519.wav,MC04,BEAT
MC04_1_0520_wav_arrayMic,1.2,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0520.wav,MC04,CHEER
MC04_1_0521_wav_arrayMic,1.2,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0521.wav,MC04,NO
MC04_1_0522_wav_arrayMic,1.35,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0522.wav,MC04,WRITE
MC04_1_0524_wav_arrayMic,1.65,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0524.wav,MC04,THREE
MC04_1_0525_wav_arrayMic,1.35,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0525.wav,MC04,SEW
MC04_1_0526_wav_arrayMic,1.2,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0526.wav,MC04,BILL
MC04_1_0527_wav_arrayMic,1.2,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0527.wav,MC04,STRETCH
MC04_1_0528_wav_arrayMic,1.35,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0528.wav,MC04,CAKE
MC04_1_0529_wav_arrayMic,1.2,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0529.wav,MC04,FORK
MC04_1_0530_wav_arrayMic,1.2,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0530.wav,MC04,SHORT
MC04_1_0531_wav_arrayMic,1.35,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0531.wav,MC04,THREAT
MC04_1_0532_wav_arrayMic,1.5,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0532.wav,MC04,RAY
MC04_1_0533_wav_arrayMic,1.2,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0533.wav,MC04,TOE
MC04_1_0534_wav_arrayMic,4.35,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0534.wav,MC04,ETIQUETTE MANDATES COMPLIANCE WITH EXISTING REGULATIONS
MC04_1_0535_wav_arrayMic,1.5,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0535.wav,MC04,SPORT
MC04_1_0536_wav_arrayMic,1.2,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0536.wav,MC04,TORT
MC04_1_0537_wav_arrayMic,1.2,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0537.wav,MC04,SHOW
MC04_1_0538_wav_arrayMic,1.2,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0538.wav,MC04,GEESE
MC04_1_0539_wav_arrayMic,3.75,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0539.wav,MC04,THERE IS DEFINITELY SOME LIGAMENT DAMAGE IN HIS KNEE
MC04_1_0540_wav_arrayMic,2.85,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0540.wav,MC04,THE RESULTS WERE VERY DISAPPOINTING
MC04_1_0541_wav_arrayMic,1.35,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0541.wav,MC04,COAT
MC04_1_0542_wav_arrayMic,1.2,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0542.wav,MC04,SAID
MC04_1_0543_wav_arrayMic,3.0,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0543.wav,MC04,I'VE KEPT IT WITH ME EVER SINCE
MC04_1_0544_wav_arrayMic,3.0,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0544.wav,MC04,I'VE KEPT IT WITH ME EVER SINCE
MC04_1_0545_wav_arrayMic,1.35,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0545.wav,MC04,COURT
MC04_1_0546_wav_arrayMic,1.2,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0546.wav,MC04,HOLD
MC04_1_0547_wav_arrayMic,1.35,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0547.wav,MC04,GOOSE
MC04_1_0548_wav_arrayMic,1.65,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0548.wav,MC04,THREAD
MC04_1_0549_wav_arrayMic,3.75,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0549.wav,MC04,TRESPASSERS CAN BE PROSECUTED AND FINED
MC04_1_0550_wav_arrayMic,1.65,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0550.wav,MC04,SIDE
MC04_1_0551_wav_arrayMic,1.35,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0551.wav,MC04,FOUR
MC04_1_0552_wav_arrayMic,4.05,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0552.wav,MC04,ONLY THE MOST ACCOMPLISHED ARTISTS OBTAIN POPULARITY
MC04_1_0553_wav_arrayMic,1.5,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0553.wav,MC04,BREAD
MC04_1_0554_wav_arrayMic,1.2,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0554.wav,MC04,SORT
MC04_1_0555_wav_arrayMic,1.5,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0555.wav,MC04,DREAD
MC04_1_0556_wav_arrayMic,1.2,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0556.wav,MC04,NIGHT
MC04_1_0557_wav_arrayMic,1.35,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0557.wav,MC04,GAS
MC04_1_0558_wav_arrayMic,1.5,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0558.wav,MC04,SHIN
MC04_1_0559_wav_arrayMic,1.35,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0559.wav,MC04,SHOP
MC04_1_0560_wav_arrayMic,1.5,/home/zzho680/Speech_Data/TORGO/Control/MC04/Session1/wav_arrayMic/0560.wav,MC04,MENU
