ID,duration,wav,spk_id,wrd
FC02_3_0997_wav_headMic,1.845,/home/zzho680/Speech_Data/TORGO/Control/FC02/Session3/wav_headMic/0997.wav,FC02,REPRESS
FC02_3_0998_wav_headMic,2.29,/home/zzho680/Speech_Data/TORGO/Control/FC02/Session3/wav_headMic/0998.wav,FC02,SCORCH
FC02_3_0999_wav_headMic,3.715,/home/zzho680/Speech_Data/TORGO/Control/FC02/Session3/wav_headMic/0999.wav,FC02,THE STRIKE SPREAD THROUGH MUCH OF THE STATE
FC02_3_1000_wav_headMic,2.235,/home/zzho680/Speech_Data/TORGO/Control/FC02/Session3/wav_headMic/1000.wav,FC02,SUPER
FC03_1_0005_wav_arrayMic,1.5,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0005.wav,FC03,BORN
FC03_1_0006_wav_arrayMic,1.65,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0006.wav,FC03,TEAR 
FC03_1_0007_wav_arrayMic,1.35,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0007.wav,FC03,NO
FC03_1_0008_wav_arrayMic,1.95,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0008.wav,FC03,TRAIN
FC03_1_0009_wav_arrayMic,1.95,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0009.wav,FC03,RAIN
FC03_1_0010_wav_arrayMic,2.4,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0010.wav,FC03,RATE
FC03_1_0012_wav_arrayMic,1.95,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0012.wav,FC03,FEED
FC03_1_0013_wav_arrayMic,1.65,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0013.wav,FC03,PARK
FC03_1_0014_wav_arrayMic,1.95,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0014.wav,FC03,DOWN
FC03_1_0015_wav_arrayMic,1.65,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0015.wav,FC03,STORE
FC03_1_0016_wav_arrayMic,2.25,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0016.wav,FC03,PAT
FC03_1_0017_wav_arrayMic,2.25,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0017.wav,FC03,CHAIR
FC03_1_0018_wav_arrayMic,2.25,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0018.wav,FC03,KNEW
FC03_1_0019_wav_arrayMic,2.1,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0019.wav,FC03,RAGE
FC03_1_0020_wav_arrayMic,2.7,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0020.wav,FC03,RAGE
FC03_1_0023_wav_arrayMic,6.0,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0023.wav,FC03,READ 
FC03_1_0024_wav_arrayMic,2.7,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0024.wav,FC03,READ 
FC03_1_0025_wav_arrayMic,2.4,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0025.wav,FC03,AIR
FC03_1_0026_wav_arrayMic,6.15,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0026.wav,FC03,HE SLOWLY TAKES A SHORT WALK IN THE OPEN AIR EACH DAY
FC03_1_0027_wav_arrayMic,2.25,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0027.wav,FC03,KNEE
FC03_1_0028_wav_arrayMic,2.85,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0028.wav,FC03,DOUBLE
FC03_1_0029_wav_arrayMic,2.7,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0029.wav,FC03,STORM
FC03_1_0030_wav_arrayMic,2.7,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0030.wav,FC03,STORM
FC03_1_0031_wav_arrayMic,2.7,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0031.wav,FC03,STICKS
FC03_1_0032_wav_arrayMic,2.7,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0032.wav,FC03,SPARK
FC03_1_0033_wav_arrayMic,2.55,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0033.wav,FC03,GADGET
FC03_1_0034_wav_arrayMic,2.55,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0034.wav,FC03,ALPHA
FC03_1_0035_wav_arrayMic,5.4,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0035.wav,FC03,GRANDFATHER LIKES TO BE MODERN IN HIS LANGUAGE
FC03_1_0037_wav_arrayMic,2.7,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0037.wav,FC03,RANGE
FC03_1_0038_wav_arrayMic,1.65,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0038.wav,FC03,BUBBLE
FC03_1_0039_wav_arrayMic,2.25,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0039.wav,FC03,THE
FC03_1_0040_wav_arrayMic,2.4,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0040.wav,FC03,SHARE
FC03_1_0041_wav_arrayMic,2.4,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0041.wav,FC03,RACE
FC03_1_0042_wav_arrayMic,2.7,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0042.wav,FC03,BAT
FC03_1_0043_wav_arrayMic,2.4,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0043.wav,FC03,TWO
FC03_1_0044_wav_arrayMic,2.7,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0044.wav,FC03,DAGGER
FC03_1_0045_wav_arrayMic,2.55,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0045.wav,FC03,TIP
FC03_1_0046_wav_arrayMic,2.85,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0046.wav,FC03,WARM
FC03_1_0047_wav_arrayMic,3.15,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0047.wav,FC03,TROUBLE
FC03_1_0048_wav_arrayMic,2.85,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0048.wav,FC03,STUBBLE
FC03_1_0049_wav_arrayMic,5.55,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0049.wav,FC03,WELL HE IS NEARLY NINETY-THREE YEARS OLD
FC03_1_0050_wav_arrayMic,2.7,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0050.wav,FC03,DUG
FC03_1_0051_wav_arrayMic,2.25,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0051.wav,FC03,BEAT
FC03_1_0052_wav_arrayMic,2.55,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0052.wav,FC03,SHEET
FC03_1_0053_wav_arrayMic,4.95,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0053.wav,FC03,USUALLY MINUS SEVERAL BUTTONS
FC03_1_0054_wav_arrayMic,6.6,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0054.wav,FC03,WHEN HE SPEAKS HIS VOICE IS JUST A BIT CRACKED AND QUIVERS A TRIFLE
FC03_1_0055_wav_arrayMic,7.5,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0055.wav,FC03,WHEN HE SPEAKS HIS VOICE IS JUST A BIT CRACKED AND QUIVERS A TRIFLE
FC03_1_0056_wav_arrayMic,2.55,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0056.wav,FC03,SLIP
FC03_1_0057_wav_arrayMic,2.85,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0057.wav,FC03,RIGHT
FC03_1_0058_wav_arrayMic,1.95,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0058.wav,FC03,TORN
FC03_1_0059_wav_arrayMic,5.55,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0059.wav,FC03,YOU WISHED TO KNOW ALL ABOUT MY GRANDFATHER
FC03_1_0060_wav_arrayMic,4.95,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0060.wav,FC03,BUT HE ALWAYS ANSWERS BANANA OIL
FC03_1_0061_wav_arrayMic,2.7,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0061.wav,FC03,CORN
FC03_1_0062_wav_arrayMic,2.25,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0062.wav,FC03,FEET
FC03_1_0063_wav_arrayMic,5.7,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0063.wav,FC03,THE QUICK BROWN FOX JUMPS OVER THE LAZY DOG
FC03_1_0064_wav_arrayMic,2.85,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0064.wav,FC03,RAID
FC03_1_0065_wav_arrayMic,2.4,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0065.wav,FC03,UP
FC03_1_0066_wav_arrayMic,2.25,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0066.wav,FC03,KNOW
FC03_1_0067_wav_arrayMic,2.1,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0067.wav,FC03,GLOW
FC03_1_0068_wav_arrayMic,1.95,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0068.wav,FC03,WEED
FC03_1_0069_wav_arrayMic,6.15,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0069.wav,FC03,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR
FC03_1_0070_wav_arrayMic,3.3,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0070.wav,FC03,AIR
FC03_1_0071_wav_arrayMic,2.7,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0071.wav,FC03,SWARM
FC03_1_0072_wav_arrayMic,2.85,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0072.wav,FC03,STICK
FC03_1_0073_wav_arrayMic,2.25,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0073.wav,FC03,TRAIT
FC03_1_0074_wav_arrayMic,2.1,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0074.wav,FC03,CAR
FC03_1_0075_wav_arrayMic,2.4,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0075.wav,FC03,STORM
FC03_1_0076_wav_arrayMic,2.4,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0076.wav,FC03,YES
FC03_1_0078_wav_arrayMic,2.1,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0078.wav,FC03,DARK
FC03_1_0079_wav_arrayMic,2.7,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0079.wav,FC03,SWARM
FC03_1_0080_wav_arrayMic,3.0,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0080.wav,FC03,SWARM
FC03_1_0081_wav_arrayMic,2.7,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0081.wav,FC03,GOAT
FC03_1_0082_wav_arrayMic,2.4,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0082.wav,FC03,SHIP
FC03_1_0083_wav_arrayMic,2.4,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0083.wav,FC03,CHAIR
FC03_1_0084_wav_arrayMic,2.55,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0084.wav,FC03,READ 
FC03_1_0085_wav_arrayMic,2.7,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0085.wav,FC03,JAGGED
FC03_1_0086_wav_arrayMic,1.8,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0086.wav,FC03,BETA
FC03_1_0087_wav_arrayMic,1.95,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0087.wav,FC03,FAIR
FC03_1_0088_wav_arrayMic,2.4,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0088.wav,FC03,SIP
FC03_1_0089_wav_arrayMic,5.7,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0089.wav,FC03,A LONG FLOWING BEARD CLINGS TO HIS CHIN
FC03_1_0090_wav_arrayMic,2.1,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0090.wav,FC03,RAKE
FC03_1_0091_wav_arrayMic,2.7,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0091.wav,FC03,RAVE
FC03_1_0092_wav_arrayMic,2.7,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0092.wav,FC03,TRADE
FC03_1_0093_wav_arrayMic,2.4,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0093.wav,FC03,FEET
FC03_1_0094_wav_arrayMic,1.8,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0094.wav,FC03,BEAT
FC03_1_0095_wav_arrayMic,1.65,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0095.wav,FC03,SWORE
FC03_1_0096_wav_arrayMic,1.35,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0096.wav,FC03,FARM
FC03_1_0097_wav_arrayMic,5.1,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0097.wav,FC03,DON'T ASK ME TO CARRY AN OILY RAG LIKE THAT
FC03_1_0098_wav_arrayMic,2.1,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0098.wav,FC03,BIT
FC03_1_0099_wav_arrayMic,2.4,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0099.wav,FC03,GROW
FC03_1_0100_wav_arrayMic,2.55,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0100.wav,FC03,GO
FC03_1_0101_wav_arrayMic,1.95,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0101.wav,FC03,FORM
FC03_1_0102_wav_arrayMic,1.95,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0102.wav,FC03,SIP
FC03_1_0103_wav_arrayMic,2.4,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0103.wav,FC03,LEFT
FC03_1_0104_wav_arrayMic,2.1,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0104.wav,FC03,BUG
FC03_1_0105_wav_arrayMic,6.45,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0105.wav,FC03,EXCEPT IN THE WINTER WHEN THE OOZE OR SNOW OR ICE PREVENTS
FC03_1_0106_wav_arrayMic,2.7,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0106.wav,FC03,KNEW
FC03_1_0107_wav_arrayMic,2.55,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0107.wav,FC03,FEE
FC03_1_0108_wav_arrayMic,2.7,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0108.wav,FC03,JACKET
FC03_1_0109_wav_arrayMic,8.25,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0109.wav,FC03,TWICE EACH DAY HE PLAYS SKILLFULLY AND WITH ZEST UPON OUR SMALL ORGAN
FC03_1_0110_wav_arrayMic,2.4,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0110.wav,FC03,LEAD 
FC03_1_0111_wav_arrayMic,2.4,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0111.wav,FC03,HORN
FC03_1_0112_wav_arrayMic,7.65,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0112.wav,FC03,GIVING THOSE WHO OBSERVE HIM A PRONOUNCED FEELING OF THE UTMOST RESPECT
FC03_1_0114_wav_arrayMic,2.55,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0114.wav,FC03,FEED
FC03_1_0115_wav_arrayMic,5.1,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0115.wav,FC03,YET HE STILL THINKS AS SWIFTLY AS EVER
FC03_1_0117_wav_arrayMic,6.0,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0117.wav,FC03,WE HAVE OFTEN URGED HIM TO WALK MORE AND SMOKE LESS
FC03_1_0118_wav_arrayMic,5.55,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0118.wav,FC03,WE HAVE OFTEN URGED HIM TO WALK MORE AND SMOKE LESS
FC03_1_0119_wav_arrayMic,2.7,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0119.wav,FC03,FOR
FC03_1_0120_wav_arrayMic,2.25,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0120.wav,FC03,TRACE
FC03_1_0121_wav_arrayMic,2.7,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0121.wav,FC03,FLOOR
FC03_1_0122_wav_arrayMic,2.4,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0122.wav,FC03,MEAT
FC03_1_0123_wav_arrayMic,2.4,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0123.wav,FC03,HAIR
FC03_1_0125_wav_arrayMic,3.15,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0125.wav,FC03,WARM
FC03_1_0126_wav_arrayMic,2.55,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0126.wav,FC03,ONE
FC03_1_0127_wav_arrayMic,6.15,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0127.wav,FC03,HE DRESSES HIMSELF IN AN ANCIENT BLACK FROCK COAT
FC03_1_0128_wav_arrayMic,2.7,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0128.wav,FC03,FLOOR
FC03_1_0129_wav_arrayMic,2.4,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0129.wav,FC03,FLOOR
FC03_1_0130_wav_arrayMic,2.1,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0130.wav,FC03,CHEER
FC03_1_0131_wav_arrayMic,1.95,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0131.wav,FC03,BEAR
FC03_1_0132_wav_arrayMic,4.05,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0132.wav,FC03,I TRIED TO TELL PEOPLE IN THE COMMUNITY
FC03_1_0133_wav_arrayMic,2.4,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0133.wav,FC03,ROCKS
FC03_1_0134_wav_arrayMic,2.25,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0134.wav,FC03,SHEAR
FC03_1_0135_wav_arrayMic,2.7,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0135.wav,FC03,AREA
FC03_1_0136_wav_arrayMic,4.5,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0136.wav,FC03,THE HUMIDITY IS OVERWHELMING THERE
FC03_1_0137_wav_arrayMic,2.55,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0137.wav,FC03,DROOP
FC03_1_0138_wav_arrayMic,2.55,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0138.wav,FC03,WHOOP
FC03_1_0139_wav_arrayMic,2.4,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0139.wav,FC03,DOT
FC03_1_0140_wav_arrayMic,7.05,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0140.wav,FC03,IF YOU DESTROY CONFIDENCE IN BANKS YOU DO SOMETHING TO THE ECONOMY HE SAID
FC03_1_0141_wav_arrayMic,2.25,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0141.wav,FC03,ATE
FC03_1_0142_wav_arrayMic,5.55,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0142.wav,FC03,MOTHER SEWS YELLOW GINGHAM APRONS
FC03_1_0143_wav_arrayMic,5.7,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0143.wav,FC03,MOTHER SEWS YELLOW GINGHAM APRONS
FC03_1_0144_wav_arrayMic,2.55,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0144.wav,FC03,WHITE
FC03_1_0145_wav_arrayMic,2.7,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0145.wav,FC03,WE'RE
FC03_1_0146_wav_arrayMic,2.25,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0146.wav,FC03,ROOT
FC03_1_0147_wav_arrayMic,2.1,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0147.wav,FC03,PAD
FC03_1_0148_wav_arrayMic,2.7,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0148.wav,FC03,MENU
FC03_1_0149_wav_arrayMic,4.95,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0149.wav,FC03,WHY YELL OR WORRY OVER SILLY ITEMS?
FC03_1_0150_wav_arrayMic,2.25,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0150.wav,FC03,LIGHT
FC03_1_0151_wav_arrayMic,3.9,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0151.wav,FC03,THIS WAS EASY FOR US
FC03_1_0152_wav_arrayMic,3.3,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0152.wav,FC03,FORWARD
FC03_1_0153_wav_arrayMic,2.85,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0153.wav,FC03,SHE IS THINNER THAN I AM
FC03_1_0154_wav_arrayMic,5.4,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0154.wav,FC03,SHE IS THINNER THAN I AM
FC03_1_0155_wav_arrayMic,6.0,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0155.wav,FC03,TWO OTHER CASES WERE ALSO UNDER ADVISEMENT
FC03_1_0156_wav_arrayMic,2.7,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0156.wav,FC03,GNAW
FC03_1_0157_wav_arrayMic,4.8,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0157.wav,FC03,THEY CARRIED ME OFF ON THE STRETCHER
FC03_1_0158_wav_arrayMic,4.95,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0158.wav,FC03,ALL THE BIG BASEBALL PLAYERS GET TRADED
FC03_1_0159_wav_arrayMic,2.85,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0159.wav,FC03,THROUGH
FC03_1_0160_wav_arrayMic,2.7,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0160.wav,FC03,XXX
FC03_1_0161_wav_arrayMic,2.85,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0161.wav,FC03,THOUGH
FC03_1_0162_wav_arrayMic,5.4,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0162.wav,FC03,BOTH FIGURES WOULD GO HIGHER IN LATER YEARS
FC03_1_0163_wav_arrayMic,2.25,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0163.wav,FC03,HEAR
FC03_1_0164_wav_arrayMic,2.4,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0164.wav,FC03,FATE
FC03_1_0165_wav_arrayMic,2.7,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0165.wav,FC03,THIGH
FC03_1_0166_wav_arrayMic,2.55,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0166.wav,FC03,TILE
FC03_1_0167_wav_arrayMic,2.4,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0167.wav,FC03,FRUIT
FC03_1_0168_wav_arrayMic,2.4,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0168.wav,FC03,HATE
FC03_1_0169_wav_arrayMic,4.8,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0169.wav,FC03,I LOOKED UP AND NOTICED TWO OLD MEN
FC03_1_0170_wav_arrayMic,5.1,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0170.wav,FC03,YOU'D BE BETTER OFF TAKING A COLD SHOWER
FC03_1_0171_wav_arrayMic,2.55,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0171.wav,FC03,STEER
FC03_1_0172_wav_arrayMic,2.85,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0172.wav,FC03,CHARLIE
FC03_1_0173_wav_arrayMic,2.1,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0173.wav,FC03,GALORE
FC03_1_0174_wav_arrayMic,2.7,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0174.wav,FC03,SUIT
FC03_1_0175_wav_arrayMic,2.7,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0175.wav,FC03,SELECT
FC03_1_0176_wav_arrayMic,2.1,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0176.wav,FC03,ROCK
FC03_1_0177_wav_arrayMic,2.4,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0177.wav,FC03,SLAY
FC03_1_0178_wav_arrayMic,1.65,/home/zzho680/Speech_Data/TORGO/Control/FC03/Session1/wav_arrayMic/0178.wav,FC03,SIGH
